@RELATION relevance
@ATTRIBUTE tweet STRING
@ATTRIBUTE class 	{1, 0}
@DATA
"RT @Cheyennealina: 90% van de nederlanders zag het goal van australië nieteens 😅",0
"@bashoogland Je hebt die voetballers toch ook wel n #Landalweekend in t vooruitzicht gesteld? #goalHollandal #wk2014 #ausned",0
"#wk1014 #ausned Moet een typische 2de helft worden van @KJ_Huntelaar ! Laat hem zich maar ontfermen over doelpunten",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @074Emre: Hoade wat een goal van australië",1
"RT @zondervrienden: dragen al die australiërs nou gele kaarten??",0
"Het is wachten op die goal van Australie nu bah #aus #ned #ausned",0
"RT @JaapFriso: Het moet een regel zijn dat je eerst over een doelpunt kunt twitteren voordat er een nieuwe valt #ausned #fifa",0
"Wat zijn ze aan het doen zo zwak Nederland! #ausned 1-1 😕 #wk2014 tegengoal zat #cillessen er niet goed bij jammer.....Australië beter!",0
"australie heeft al zoveel kansen gehad vergeleken bij nederland",0
"RT @NOSvoetbal: Terugluisteren: het radiocommentaar bij de wereldgoal van Cahill. #AUS - #NED 1-1 #ausned http://t.co/ioRaqM5akv http://t.c…",0
"Graag een echte keeper op de goal bij #nederland. #ausned #cilissen",0
"Go australië nog zo een goal aub !",0
""@BinkyDeBoomer: Bah Binky is geel. Hij moet zn haartjes oranje verven want nu support ie australië #ausned http://t.co/uM0hvxTZIQ" I♥Binky",0
"We wachten op #ausned doelpunt voor de kangeroos. Zou verdient zijn.",0
"Commentator zanikt door over slecht Oranje, goed Australië. Allebei gewoon middelmatig, saai begin, toch twee leuke goals #wk2014 #ausned",0
""@433NL: 5-3-2. Kutsysteem. #ausned" Nu ineens kut systeem? Je komt 1-0 voor maar komt door zon wereldgoal op 1-1? Dat verwacht niemand",0
"Gevoelsmatig zeg ik dat Nederland ook een beetje last heeft vd zon die recht in hun mik schijnt... #ausned #goalhollandal",0
"RT @Tussendelinies: Dit duel pas 3 schoten op doel, maar al 2 doelpunten. #ausned",0
"@_kleingeelvisje veel te stresserend! En voor wie dan supporteren? ;-) #ausned",0
""@Cheyennealina: 90% van de nederlanders zag het goal van australië nieteens 😅"",0
"RT @NOSvoetbal: Terugluisteren: het radiocommentaar bij de wereldgoal van Cahill. #AUS - #NED 1-1 #ausned http://t.co/ioRaqM5akv http://t.c…",0
"De Nederlandse aanvallers lijken wel op de Waddeneilanden. Op de kaart redelijk dichtbij, maar te voet toch moeilijk bereikbaar. #ausned",0
"RT @Muizemuis: "@BinkyDeBoomer: Bah Binky is geel. Hij moet zn haartjes oranje verven want nu support ie australië #ausned http://t.co/uM0h…",0
"Even een goal nog voor rust! Kom op! #ausned #australiavsnetherlands #sswg",0
"Als die Australiërs zo op goal schieten hoef je inderdaad niet te verdedigen #ausned",0
"RT @Qwendoline: Terwijl je nog aan het juichen bent van het nederlandse doelpunt scoren mag je meteen weer balen",0
"Het zijn kampioenen Het zijn kampioenen Die gele en die groenen Die gele en die groenen En ze geven voetballes #ausned #wk2014",0
"1-1 mooie goal australie 👌 maar wel kut",1
"Gaan we nog actie ondernemen om doelpuntje te maken! #ausned. Hup Holland Hup!",0
"RT @zondervrienden: dragen al die australiërs nou gele kaarten??",0
"Zo hé, even 'snel' kiddo's naar bed brengen en 2 doelpunten missen 😖 #ausned",0
"RT @Bardoellens: Het regent doelpunten! #ausned",0
"Twintig minuten geleden dacht ik dat we wereldkampioen werden.. Nu denk ik dat we de poule niet eens doorkomen. #Nederland #wk2014 #ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"#ausned . Ik erger me groen en geel.........",0
"Waarom? 1 Uitverdedigen voor de goal langs... 2 Nutteloze passes naar voren... 3 Niet voor je man komen.... 4 Weinig passie tonen? #ausned",0
"Gratis broodjes warme worst bij #egelantier @egelantierdd #wk2014 #ausned ja ik maak reclame. En elftal bier voor 20€. @RLGieling kom je?",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",0
"RT @nrc: Robben scoort de 0-1, maar we stonden nog te juichen toen Cahill alweer 1-1 maakte. Bekijk de goals http://t.co/eOGFmoiFpM #ausned",0
"@mattiewietze Kop die bal nou is in de goal! #ausned",0
"Wanneer is België weer? #komoprodeduivels #ausned",0
"Waar blijft die kaart ? #wk2014 #ausned",0
"Robben, doe even je truucje. Met de bal, bij die goal. #ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Ik heb tegen mijn vrouw gezegd dat Nederland in het geel speelt. Tot dusver heeft ze een prima avond. #ausned",0
"tegen Spanje kwamen de meeste doelpunten ook pas na de rust toch? #ausned",0
""@woutdejong: Wat een geweldige goal van Cahill. Mag ik dat zeggen? #ausned" Dat mag u zeggen #smeetsfactor",0
"RT @NOSvoetbal: Terugluisteren: het radiocommentaar bij de wereldgoal van Cahill. #AUS - #NED 1-1 #ausned http://t.co/ioRaqM5akv http://t.c…",0
"RT @stolliebollie: Ik heb tegen mijn vrouw gezegd dat Nederland in het geel speelt. Tot dusver heeft ze een prima avond. #ausned",0
"Australiër ontsnapt aan geel. Van Persie wil een vrije trap tegen hem aanschieten maar geeft hem een panna. #ausned http://t.co/RzN4VBXZ3q",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Kunnen we afspreken dat alleen de tegenstander op onze goalie mag spelen? #ausned #vooruit",0
"Maaar damn die goal had australie snel gemaakt-_-",0
"Een mooie regel zou zijn als je bij vier panna's ook geel krijgt. #ausned http://t.co/RzN4VBXZ3q",0
"Nou weer even een goalie voor de rust. #ausned",0
"Toch maar ff de geel/groene sneakers uit, wie weet helpt het ! #ausned http://t.co/sLVRgkJ9Bp",0
"RT @datbiebahlove: Maaar damn die goal had australie snel gemaakt-_-",0
"RT @stolliebollie: Ik heb tegen mijn vrouw gezegd dat Nederland in het geel speelt. Tot dusver heeft ze een prima avond. #ausned",0
"Misschien moet Van Gaal het veld op. Die kan zó boos kijken! Dan durft niemand meer een tegendoelpunt te maken... #ausned",0
"Vrees toch dat #oranje met deze opstelling Australie in de kaart speelt,extra aanvaller kan geen Kwaad #ausned #wk2014",0
"Die scheids trekt ook echt geen kaart eh #ausned",0
"Zo'n goal maak je eens in de 1000 pogingen Cahill. #ausned",1
"Soms rent iemad van nl de heletijd naar australies goal bal weer weg en loopt heeeeeeel rustig weer weg",0
""@datbiebahlove: Maaar damn die goal had australie snel gemaakt-_-" goed ;)",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"RT @stolliebollie: Ik heb tegen mijn vrouw gezegd dat Nederland in het geel speelt. Tot dusver heeft ze een prima avond. #ausned",0
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Na de goal van #cahill was de familie van martins indi niet blij #ned #nedaus #nederland #WorldCup2014 http://t.co/7fK3Urlacc",0
"Zo te zien is #TheFlyingDutchman nog niet neergestreken in #PortoAlegre. We zweven nog behoorlijk in de roes van de 5 goals. #ausned #wk2014",0
"@ali_saatci haha u heeft gelijk hoor het doelpunt van hun was echt een wereld goal ik denk dat nederland ze onderschat ..",1
"Ik snap het al, dat geel lijkt zoveel op oranje dat de spelers van Nederland zich steeds vergissen! #ausned",0
"RT @fbarend: Vrees toch dat #oranje met deze opstelling Australie in de kaart speelt,extra aanvaller kan geen Kwaad #ausned #wk2014",0
"Moeder: oe zittet! Een geroerd ei of een spiegelei? ! Vader: ja ja sgoe, een geroerd spiegelei! En dompelt zich terug in #ausned.",0
"Wel goed voor mijn WK-poule dit - want dit zag ik weken geleden al aankomen #schraletroost #ausned",0
"RT @amberlynnrx: Iedereen denkt makkelijk over deze wedstrijd, nederland heeft nog nooit van australie gewonnen. -Hoelang wasdat geleden dn😂",0
"Die van Persie zou een rode kaart moeten krijgen voor dat rugduwen. #schande #ausned",0
"nederland moet echt even beter doen hoor vrijdag konden ze ook 5 doelpunten maken ..",0
"Zouden ze denken dat ze al tegen Brazilië spelen? #geleshirts #ausned",0
"Kom op nederlanddddd nog een doelpunt",0
"Eigenlijk ist best vies maar ook grappig dat het nog maar 30 seconden na de nederlands goal een tegen goal werd gemaakt",0
"RT @datbiebahlove: Maaar damn die goal had australie snel gemaakt-_-",0
"Snijder vraagt zich af waarom nr 9 niet mee doet neymar speelt toch ook in het geel! Te veel ontzag.. #ausned #WK2014",0
"Als het zo blijft, hoop ik dat een uitgoal dubbel telt. #ausned",0
"RT @datbiebahlove: Maaar damn die goal had australie snel gemaakt-_-",0
"Voor wie vrijdag zonder chauvinistische bril gekeken heeft #wk2014 kan het armoedige spel geen verrassing zijn #ausned #5goalsverbloemenveel",0
"RT @fbarend: Vrees toch dat #oranje met deze opstelling Australie in de kaart speelt,extra aanvaller kan geen Kwaad #ausned #wk2014",0
"RT @Koning_NL: DOE eens iets! Onze Hemel. #ausned",0
"Eén voordeel: alle Aussies hebben geel. #ausned",0
"Dus we lopen nu al 1 doelpunt voor op de wedstrijd tegen Spanje? Top! #1-6 #ausned",0
"RT @robkamphues: Ben ik ff naar de wc in die tamme partij mis ik 2 goals! #ausned",0
"Tim Cahill heeft nu meer WK-goals (5) gemaakt dan Lionel Messi, Cristiano Ronaldo en Wayne Rooney samen (4). #ausned",0
"Misschien moet ik weer wat tweeter day leidde net tot een goal! #ausned",0
"omg 4 jaar geleden keek ik de finale nederland spanje in marokko en iedereen was voor spanje ging gwn nie late merken dak tatta ben",0
"Als Australië en Brazilië de finale halen word het nog best lastig kijken met al dat geel #ausned",0
"Precies 26 jaar geleden speelden we onderweg naar de titel ook heel slecht. We wonnen... #ausned http://t.co/Kli4I9c9Zn",0
"RT @sportingtelenet: Tim Cahill heeft nu meer WK-goals (5) gemaakt dan Lionel Messi, Cristiano Ronaldo en Wayne Rooney samen (4). #ausned",0
"RT @zondervrienden: dragen al die australiërs nou gele kaarten??",0
"Kom op oranje, ieder doelpunt kost ons geld, maar we hebben het er voor over! #ausned",0
"Kom op oranje, ieder doelpunt kost ons geld, maar we hebben het er voor over! #ausned",0
"geel voor australie? o:",1
"RT @NOSvoetbal: Terugluisteren: het radiocommentaar bij de wereldgoal van Cahill. #AUS - #NED 1-1 #ausned http://t.co/ioRaqM5akv http://t.c…",0
"ja!! geel voor australie",1
"RT @fbarend: Vrees toch dat #oranje met deze opstelling Australie in de kaart speelt,extra aanvaller kan geen Kwaad #ausned #wk2014",0
"Doelpuntenmaker #Cahill krijgt geel en mist de groepswedstrijd tegen Spanje. http://t.co/1NC7R0Q8Xy #ausned #wk2014",1
"Kom op die flikker had al lang rood moeten hebben! #ausned",0
"Goed zo Cahill geel haha #ausned",1
"Tim Cahill krijgt geel en mist duel tegen Spanje #ausned",1
"RT @Roxanneeee_x: Haha wauww die goal van australië was zo snel dat ik het niet eens heb kunnen zien 😂😂",0
"Cahill helemaal color coordinated met zijn kaart #ausned",0
"Zo daar mag je ook wel rood voor geven #cahill #ausned",0
"Dag Cahill, die kaart had je al eerder moeten hebben #ausned",1
"RT @sportingtelenet: Tim Cahill heeft nu meer WK-goals (5) gemaakt dan Lionel Messi, Cristiano Ronaldo en Wayne Rooney samen (4). #ausned",0
"43' Cahill krijgt geel en is daarmee geschorst voor de volgende wedstrijd tegen Spanje #ausned #wk2014 #NVT",1
"Ik vond dat nou echt rood voor #cahill :-D #ausned",0
"Wat een kutscheids hoezo geel was niks teringlijer #cahill #ausned",1
"Wilkinson heeft vanochtend vergeten mesjes te wisselen. Zag er niet scherp uit bij de goal van Robben.. #ausned",0
"#bam geel voor #australie",1
"Goed Spanje ook een makkie #geelcahil #geschorst #ausned",1
"Cahill krijgt een gele kaart na een charge op Martins Indi. De spits is geschorst voor het volgende duel. #ausned",1
"Domme kaart. Bestaat er dan iets als een slimme kaart pakken? #dtv #ausned",1
"Het is dat hij een mooie goal maakte, maar voor de rest is Cahill gewoon een crimineel. Net als de rest van de Australiërs. #ausned",0
"RT @NUvoetbaltweet: 43' Cahill krijgt geel en is daarmee geschorst voor de volgende wedstrijd tegen Spanje #ausned #wk2014 #NVT",1
"RT @NOSvoetbal: 44' Gele kaart voor Cahill na een forse overtreding. Hij is nu geschorst voor het duel met Chili. #ausned http://t.co/Ekaga…",1
"Mwhahaha gele kaart voor Cahil(of hoe je het ook schrijft) #ausned #wk14",1
"RT @achahbarmo: Na de goal van #cahill was de familie van martins indi niet blij #ned #nedaus #nederland #WorldCup2014 http://t.co/7fK3Urla…",1
"Kom op nederland ff nog een doelpuntje",0
"Die gele kaart voor Tim Cahill is gunstig voor Spanje #ausned #wk2014",1
"Die goal van australië was echt een piemel goal",1
"Eigenlijk was die goal van australie best nice",1
"#ausned eindelijk een kaart voor Cahil. Had zijn 2e moeten zijn!!",0
"Da's toch gewoon rood? Of ben ik nu chauvinist? #dtv #ausned",0
"RT @sportingtelenet: Tim Cahill heeft nu meer WK-goals (5) gemaakt dan Lionel Messi, Cristiano Ronaldo en Wayne Rooney samen (4). #ausned",0
"#ausned 2xgeel behoorlijke aderlating voor de aussies #Cahill",1
"Wat staat De Vrij eigenlijk te doen bij die goal van Cahill? #ausned",0
"RT @NOSvoetbal: 44' Gele kaart voor Cahill na een forse overtreding. Hij is nu geschorst voor het duel met Chili. #ausned http://t.co/Ekaga…",1
"Aan de andere kant is het goal nederlandd-,-",0
""@NOSvoetbal: 44' Gele kaart voor Cahill na een forse overtreding. Hij is nu geschorst voor het duel met Chili. #ausned " spanje *",1
"Spelen we nu weer in het geel ? Toch geen touw aan vast te knopen #ausned",0
"Heeft nog lang geduurd, de eerste gele kaart! Die Australiërs lopen al de hele tijd te schoppen en duwen. #ausned",1
"RT @zondervrienden: dragen al die australiërs nou gele kaarten??",0
"Ik was nog aan het juichen en Australië maakt een goal... :-( #ausned",0
"Naar die goal van Cahill kunde blijven kijken, wat een beauty!! #ausned #WorldCup",0
"maarja wees nou is eerlijk, was wel mooie goal van australië..",1
"RT @OnsOranje: Ok. Applaus. Ook van ons. Wat een wereldgoal, 1-1. #ausned http://t.co/XjZLTehdq5",1
"Moet die man nou écht de he-le tijd zeggen hoe schitterend die tegengoal was? #ausned",0
"Speech van gaal uitgelekt voor de rust: jongens nog 3 kwartier, en wie dan de meeste goals heeft, wint #ausned",0
"wat een mooi doelpunt van aus#ausned",0
"Cahill denkt: mooier dan mijn goal wordt het toch niet meer, volgende match lig ik op het strand. #ausned",0
"RT @NOSvoetbal: 44' Gele kaart voor Cahill na een forse overtreding. Hij is nu geschorst voor het duel met Chili. #ausned http://t.co/Ekaga…",0
"HAHAHA, Ik hoopte dat Cahill geel kreeg. En wat krijgt hij? Juist: GEEL! :) #ausned",1
"Oma denkt bij elke herhaling van een doelpunt dat het een nieuw doelpunt is. #ausned",0
"RT @sportingtelenet: Tim Cahill heeft nu meer WK-goals (5) gemaakt dan Lionel Messi, Cristiano Ronaldo en Wayne Rooney samen (4). #ausned",0
"Iets beter opletten volgende keer #deVrij!! #tegendoelpunt #ausned",0
"En dat is dus geel Timmy #ausned",1
"RT @sportingtelenet: Tim Cahill heeft nu meer WK-goals (5) gemaakt dan Lionel Messi, Cristiano Ronaldo en Wayne Rooney samen (4). #ausned",0
"Prachtige goal van Cahill, maar bij een beetje scheidsrechter had hij al niet meer op het veld gestaan! #ausned",0
"Misschien dat die gele kaart die agressieve Australiërs eens wakker schud :s #ausned",1
"Een behoorlijke overtreding van Cahill op Martins Indi, die terecht de gele kaart krijgt en Spanje moet missen #ausned",1
"Wat ziet de vrij er lekker amateuristisch uit bij die goal zeg...pffffff #ausned #feyenoord",0
"Wordt al meteen in een bakje gelegd. Hoeft alleen nog een deksel op. #ausned",0
"Haha one men down #geel +#geel word #ROOD dag aussie! #ausned",1
"altijd als nederland een doelpunt maakt denken ze dat ze gaan winnen dus doen ze rustig en daardoor verliezen me",0
"Dat was toch gewoon rood voor die idiote Cahill? Ik stel voor dat we Nigel de Jong hem laten aanpakken. #ausned",0
"RT @stolliebollie: Ik heb tegen mijn vrouw gezegd dat Nederland in het geel speelt. Tot dusver heeft ze een prima avond. #ausned",0
"Ja waar is die roode kaart dan!!!!!!!!!!!!!!!!!!! #ausned",0
"Voor alles fluiten maar dan hiervoor slechts geel geven. Man man man. #ausned",1
"Je kunt zeggen wat je wilt, maar die goal van Cayhil is de mooiste na die van Van Persie. #ausned",0
"RT @Piterr: Dat was toch gewoon rood voor die idiote Cahill? Ik stel voor dat we Nigel de Jong hem laten aanpakken. #ausned",0
"RT @NOSvoetbal: 44' Gele kaart voor Cahill na een forse overtreding. Hij is nu geschorst voor het duel met Chili. #ausned http://t.co/Ekaga…",1
"Ben ik de enige die die actie van Cahill rood vind??? #ausned",0
"Soooww en daar krijgen ze geen rood voor?! #ausned",0
"RT @NOSvoetbal: 44' Gele kaart voor Cahill na een forse overtreding. Hij is nu geschorst voor het duel met Chili. #ausned http://t.co/Ekaga…",1
"RT @NOSvoetbal: 44' Gele kaart voor Cahill na een forse overtreding. Hij is nu geschorst voor het duel met Chili. #ausned http://t.co/Ekaga…",1
"Lekkere commentator #martensindi op brancard en hij zegt niks, reutelt een beetje over de goals #ausned",0
"In de herhaling ziet dat doelpunt van #cahill er nog mooier uit! Wat een heerlijke uithaal! #ausned",0
"RT @sportingtelenet: Tim Cahill heeft nu meer WK-goals (5) gemaakt dan Lionel Messi, Cristiano Ronaldo en Wayne Rooney samen (4). #ausned",0
"Kk australier en daar krijgtie geel voor Tfoee!!",1
"Die kerel had rood moeten hebben i.p.v. geel ! #ausned",0
"RT @Piterr: Dat was toch gewoon rood voor die idiote Cahill? Ik stel voor dat we Nigel de Jong hem laten aanpakken. #ausned",0
"Zeg me niet dat Bruno stuk is man #ausned",0
"altijd als nederland een doelpunt maakt denken ze dat ze alles aankunnen dus dan doen ze rustig aan waardoor we verliezen",0
"Had het niet rood moeten zijn??? #ausned",0
"RT @Piterr: Dat was toch gewoon rood voor die idiote Cahill? Ik stel voor dat we Nigel de Jong hem laten aanpakken. #ausned",0
"#ausned lompe actie #Cahill mag ook een andere kleur kaart zijn. Hoop dat het meevalt voor #Martinsindi",1
"#ausned Als NL vier doelpuntjes kan maken tegen Spanje in de tweede helft, kunnen we er 8 maken tegen de Aussies....",0
"Geeft die stomme cahill een cadeautje aan spanje, 2 keer geel. ,#ausned",0
"RT @NOSvoetbal: 44' Gele kaart voor Cahill na een forse overtreding. Hij is nu geschorst voor het duel met Chili. #ausned http://t.co/Ekaga…",1
"Rode kaart had niet misstaan #ausned",0
"Dat had ook rood mogen zijn! #ausned",0
"RT @Piterr: Dat was toch gewoon rood voor die idiote Cahill? Ik stel voor dat we Nigel de Jong hem laten aanpakken. #ausned",0
"Ik vind geel te slap. Dit had rood moeten worden #ausned #nek #WK2014",0
